@RELATION Handwritten digits

@ATTRIBUTE x0y0 NUMERIC
@ATTRIBUTE x0y1 NUMERIC
@ATTRIBUTE x0y2 NUMERIC
@ATTRIBUTE x0y3 NUMERIC
@ATTRIBUTE x0y4 NUMERIC
@ATTRIBUTE x0y5 NUMERIC
@ATTRIBUTE x0y6 NUMERIC
@ATTRIBUTE x1y0 NUMERIC
@ATTRIBUTE x1y1 NUMERIC
@ATTRIBUTE x1y2 NUMERIC
@ATTRIBUTE x1y3 NUMERIC
@ATTRIBUTE x1y4 NUMERIC
@ATTRIBUTE x1y5 NUMERIC
@ATTRIBUTE x1y6 NUMERIC
@ATTRIBUTE x2y0 NUMERIC
@ATTRIBUTE x2y1 NUMERIC
@ATTRIBUTE x2y2 NUMERIC
@ATTRIBUTE x2y3 NUMERIC
@ATTRIBUTE x2y4 NUMERIC
@ATTRIBUTE x2y5 NUMERIC
@ATTRIBUTE x2y6 NUMERIC
@ATTRIBUTE x3y0 NUMERIC
@ATTRIBUTE x3y1 NUMERIC
@ATTRIBUTE x3y2 NUMERIC
@ATTRIBUTE x3y3 NUMERIC
@ATTRIBUTE x3y4 NUMERIC
@ATTRIBUTE x3y5 NUMERIC
@ATTRIBUTE x3y6 NUMERIC
@ATTRIBUTE x4y0 NUMERIC
@ATTRIBUTE x4y1 NUMERIC
@ATTRIBUTE x4y2 NUMERIC
@ATTRIBUTE x4y3 NUMERIC
@ATTRIBUTE x4y4 NUMERIC
@ATTRIBUTE x4y5 NUMERIC
@ATTRIBUTE x4y6 NUMERIC
@ATTRIBUTE x5y0 NUMERIC
@ATTRIBUTE x5y1 NUMERIC
@ATTRIBUTE x5y2 NUMERIC
@ATTRIBUTE x5y3 NUMERIC
@ATTRIBUTE x5y4 NUMERIC
@ATTRIBUTE x5y5 NUMERIC
@ATTRIBUTE x5y6 NUMERIC
@ATTRIBUTE x6y0 NUMERIC
@ATTRIBUTE x6y1 NUMERIC
@ATTRIBUTE x6y2 NUMERIC
@ATTRIBUTE x6y3 NUMERIC
@ATTRIBUTE x6y4 NUMERIC
@ATTRIBUTE x6y5 NUMERIC
@ATTRIBUTE x6y6 NUMERIC
@ATTRIBUTE class NUMERIC
@DATA
0.000000, 0.000000, 0.227451, 0.105882, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.364706, 0.494118, 0.494118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.203922, 0.505882, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.713725, 0.117647, 0.000000, 0.000000, 0.000000, 0.027451, 0.541176, 0.674510, 0.607843, 0.474510, 0.168627, 0.000000, 0.262745, 0.654902, 0.403922, 0.054902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.388235, 0.403922, 0.400000, 0.066667, 0.000000, 0.000000, 0.078431, 0.572549, 0.231373, 0.000000, 0.000000, 0.000000, 0.294118, 0.239216, 0.321569, 0.356863, 0.000000, 0.000000, 0.000000, 0.000000, 0.227451, 0.235294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.352941, 0.478431, 0.086275, 0.000000, 0.000000, 0.000000, 0.321569, 0.360784, 0.066667, 0.015686, 0.000000, 0.000000, 0.000000, 0.321569, 0.474510, 0.494118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.101961, 0.486275, 0.000000, 0.000000, 0.000000, 0.000000, 0.074510, 0.556863, 0.062745, 0.000000, 0.000000, 0.000000, 0.000000, 0.247059, 0.058824, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.078431, 0.176471, 0.027451, 0.000000, 0.000000, 0.000000, 0.137255, 0.321569, 0.258824, 0.431373, 0.015686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.345098, 0.078431, 0.000000, 0.000000, 0.000000, 0.086275, 0.047059, 0.384314, 0.007843, 0.000000, 0.000000, 0.047059, 0.494118, 0.517647, 0.627451, 0.000000, 0.000000, 0.000000, 0.062745, 0.443137, 0.325490, 0.149020, 0.345098, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.086275, 0.160784, 0.000000, 0.000000, 0.000000, 0.074510, 0.545098, 0.466667, 0.243137, 0.000000, 0.000000, 0.003922, 0.215686, 0.454902, 0.298039, 0.000000, 0.000000, 0.000000, 0.435294, 0.447059, 0.294118, 0.572549, 0.000000, 0.000000, 0.000000, 0.000000, 0.062745, 0.203922, 0.023529, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.156863, 0.556863, 0.168627, 0.000000, 0.000000, 0.000000, 0.000000, 0.031373, 0.031373, 0.635294, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384314, 0.054902, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.556863, 0.058824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.286275, 0.584314, 0.109804, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074510, 0.105882, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.035294, 0.090196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.298039, 0.780392, 0.192157, 0.000000, 0.000000, 0.000000, 0.000000, 0.003922, 0.717647, 0.215686, 0.000000, 0.000000, 0.000000, 0.027451, 0.549020, 0.992157, 0.333333, 0.000000, 0.070588, 0.505882, 0.905882, 0.682353, 0.278431, 0.019608, 0.000000, 0.227451, 0.462745, 0.113725, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.419608, 0.682353, 0.415686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.180392, 0.454902, 0.000000, 0.000000, 0.000000, 0.113725, 0.521569, 0.713725, 0.125490, 0.000000, 0.000000, 0.188235, 0.568627, 0.650980, 0.454902, 0.007843, 0.000000, 0.000000, 0.658824, 0.564706, 0.164706, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.058824, 0.541176, 0.392157, 0.360784, 0.058824, 0.000000, 0.000000, 0.447059, 0.411765, 0.007843, 0.000000, 0.000000, 0.000000, 0.000000, 0.043137, 0.529412, 0.117647, 0.000000, 0.000000, 0.000000, 0.211765, 0.372549, 0.141176, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.305882, 0.501961, 0.023529, 0.000000, 0.000000, 0.000000, 0.000000, 0.176471, 0.270588, 0.054902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.427451, 0.011765, 0.000000, 0.000000, 0.000000, 0.000000, 0.023529, 0.564706, 0.192157, 0.007843, 0.000000, 0.000000, 0.000000, 0.419608, 0.329412, 0.298039, 0.149020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031373, 0.294118, 0.403922, 0.392157, 0.188235, 0.000000, 0.000000, 0.549020, 0.262745, 0.066667, 0.050980, 0.027451, 0.000000, 0.019608, 0.611765, 0.478431, 0.286275, 0.000000, 0.000000, 0.000000, 0.039216, 0.007843, 0.000000, 0.549020, 0.000000, 0.000000, 0.000000, 0.058824, 0.470588, 0.450980, 0.388235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015686, 0.172549, 0.090196, 0.000000, 0.000000, 0.000000, 0.000000, 0.317647, 0.203922, 0.388235, 0.000000, 0.000000, 0.000000, 0.054902, 0.345098, 0.286275, 0.396078, 0.000000, 0.000000, 0.000000, 0.407843, 0.392157, 0.482353, 0.352941, 0.356863, 0.164706, 0.000000, 0.011765, 0.035294, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.294118, 0.623529, 0.611765, 0.074510, 0.000000, 0.000000, 0.000000, 0.003922, 0.000000, 0.215686, 0.525490, 0.000000, 0.000000, 0.000000, 0.137255, 0.501961, 0.698039, 0.580392, 0.000000, 0.000000, 0.384314, 0.494118, 0.556863, 0.435294, 0.023529, 0.000000, 0.000000, 0.639216, 0.552941, 0.215686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.298039, 0.729412, 0.541176, 0.145098, 0.000000, 0.000000, 0.007843, 0.796078, 0.137255, 0.301961, 0.215686, 0.000000, 0.000000, 0.000000, 0.839216, 0.698039, 0.152941, 0.000000, 0.000000, 0.000000, 0.000000, 0.337255, 0.345098, 0.596078, 0.000000, 0.000000, 0.000000, 0.000000, 0.400000, 0.717647, 0.568627, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.223529, 0.039216, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.113725, 0.517647, 0.450980, 0.145098, 0.000000, 0.000000, 0.000000, 0.000000, 0.039216, 0.137255, 0.607843, 0.000000, 0.000000, 0.000000, 0.027451, 0.392157, 0.690196, 0.364706, 0.000000, 0.003922, 0.435294, 0.698039, 0.690196, 0.133333, 0.121569, 0.000000, 0.094118, 0.560784, 0.239216, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.407843, 0.525490, 0.262745, 0.000000, 0.000000, 0.000000, 0.368627, 0.678431, 0.145098, 0.000000, 0.000000, 0.000000, 0.000000, 0.584314, 0.329412, 0.647059, 0.000000, 0.000000, 0.000000, 0.000000, 0.239216, 0.000000, 0.623529, 0.000000, 0.000000, 0.000000, 0.050980, 0.682353, 0.584314, 0.325490, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.313725, 0.411765, 0.192157, 0.000000, 0.000000, 0.000000, 0.000000, 0.345098, 0.074510, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 0.090196, 0.466667, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.176471, 0.305882, 0.000000, 0.000000, 0.000000, 0.000000, 0.133333, 0.211765, 0.376471, 0.000000, 0.000000, 0.000000, 0.000000, 0.019608, 0.196078, 0.003922, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.062745, 0.764706, 0.635294, 0.662745, 0.427451, 0.000000, 0.000000, 0.176471, 0.568627, 0.003922, 0.031373, 0.011765, 0.000000, 0.000000, 0.000000, 0.372549, 0.650980, 0.533333, 0.117647, 0.000000, 0.000000, 0.149020, 0.141176, 0.000000, 0.380392, 0.647059, 0.000000, 0.000000, 0.556863, 0.709804, 0.678431, 0.572549, 0.070588, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.360784, 0.298039, 0.000000, 0.000000, 0.000000, 0.000000, 0.141176, 0.733333, 0.623529, 0.670588, 0.517647, 0.000000, 0.000000, 0.125490, 0.607843, 0.576471, 0.109804, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.109804, 0.749020, 0.000000, 0.000000, 0.000000, 0.000000, 0.517647, 0.654902, 0.533333, 0.000000, 0.000000, 0.000000, 0.000000, 0.094118, 0.188235, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.050980, 0.003922, 0.000000, 0.000000, 0.066667, 0.509804, 0.490196, 0.450980, 0.168627, 0.000000, 0.000000, 0.509804, 0.490196, 0.043137, 0.000000, 0.000000, 0.000000, 0.180392, 0.180392, 0.321569, 0.372549, 0.000000, 0.000000, 0.000000, 0.184314, 0.478431, 0.313725, 0.011765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.117647, 0.623529, 0.113725, 0.000000, 0.000000, 0.000000, 0.000000, 0.262745, 0.345098, 0.074510, 0.000000, 0.000000, 0.000000, 0.000000, 0.105882, 0.207843, 0.462745, 0.000000, 0.000000, 0.000000, 0.000000, 0.105882, 0.078431, 0.509804, 0.000000, 0.000000, 0.000000, 0.000000, 0.384314, 0.635294, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.290196, 0.627451, 0.619608, 0.313725, 0.000000, 0.000000, 0.000000, 0.047059, 0.149020, 0.109804, 0.807843, 0.000000, 0.000000, 0.011765, 0.207843, 0.400000, 0.450980, 0.600000, 0.000000, 0.000000, 0.674510, 0.847059, 0.874510, 0.815686, 0.160784, 0.000000, 0.000000, 0.462745, 0.313725, 0.019608, 0.003922, 0.054902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.474510, 0.207843, 0.258824, 0.439216, 0.047059, 0.000000, 0.360784, 0.400000, 0.160784, 0.039216, 0.000000, 0.000000, 0.000000, 0.415686, 0.505882, 0.396078, 0.129412, 0.000000, 0.000000, 0.000000, 0.000000, 0.105882, 0.133333, 0.376471, 0.490196, 0.000000, 0.000000, 0.000000, 0.352941, 0.443137, 0.450980, 0.352941, 0.000000, 0.000000, 0.000000, 0.000000, 0.101961, 0.090196, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.054902, 0.490196, 0.498039, 0.407843, 0.066667, 0.000000, 0.000000, 0.341176, 0.478431, 0.090196, 0.000000, 0.000000, 0.000000, 0.050980, 0.105882, 0.478431, 0.149020, 0.000000, 0.000000, 0.000000, 0.298039, 0.266667, 0.023529, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.403922, 0.529412, 0.498039, 0.164706, 0.000000, 0.000000, 0.000000, 0.047059, 0.000000, 0.000000, 0.603922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.592157, 0.000000, 0.000000, 0.000000, 0.007843, 0.192157, 0.682353, 0.466667, 0.250980, 0.035294, 0.000000, 0.121569, 0.533333, 0.313725, 0.015686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.156863, 0.125490, 0.058824, 0.000000, 0.000000, 0.043137, 0.572549, 0.439216, 0.282353, 0.149020, 0.000000, 0.000000, 0.290196, 0.533333, 0.431373, 0.000000, 0.000000, 0.000000, 0.039216, 0.223529, 0.462745, 0.419608, 0.000000, 0.000000, 0.000000, 0.086275, 0.686275, 0.415686, 0.023529, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039216, 0.400000, 0.462745, 0.133333, 0.000000, 0.000000, 0.227451, 0.490196, 0.078431, 0.000000, 0.000000, 0.000000, 0.000000, 0.227451, 0.517647, 0.086275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.509804, 0.109804, 0.000000, 0.000000, 0.000000, 0.286275, 0.752941, 0.258824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.713725, 0.658824, 0.486275, 0.200000, 0.000000, 0.000000, 0.000000, 0.615686, 0.105882, 0.152941, 0.117647, 0.000000, 0.000000, 0.000000, 0.074510, 0.529412, 0.603922, 0.200000, 0.000000, 0.000000, 0.000000, 0.000000, 0.062745, 0.474510, 0.647059, 0.000000, 0.000000, 0.603922, 0.721569, 0.639216, 0.274510, 0.003922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.423529, 0.733333, 0.596078, 0.007843, 0.000000, 0.000000, 0.000000, 0.231373, 0.196078, 0.470588, 0.266667, 0.000000, 0.000000, 0.000000, 0.168627, 0.435294, 0.635294, 0.290196, 0.000000, 0.000000, 0.454902, 0.415686, 0.270588, 0.807843, 0.513725, 0.000000, 0.000000, 0.639216, 0.780392, 0.662745, 0.078431, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039216, 0.525490, 0.588235, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.576471, 0.000000, 0.000000, 0.000000, 0.258824, 0.525490, 0.466667, 0.427451, 0.000000, 0.000000, 0.356863, 0.435294, 0.329412, 0.466667, 0.098039, 0.000000, 0.000000, 0.666667, 0.666667, 0.447059, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015686, 0.403922, 0.588235, 0.686275, 0.074510, 0.000000, 0.000000, 0.227451, 0.878431, 0.270588, 0.258824, 0.003922, 0.000000, 0.000000, 0.109804, 0.886275, 0.784314, 0.647059, 0.454902, 0.000000, 0.000000, 0.007843, 0.380392, 0.047059, 0.274510, 0.627451, 0.000000, 0.000000, 0.000000, 0.121569, 0.835294, 0.760784, 0.121569, 0.000000, 0.000000, 0.000000, 0.003922, 0.211765, 0.019608, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.470588, 0.803922, 0.415686, 0.000000, 0.000000, 0.000000, 0.000000, 0.007843, 0.231373, 0.505882, 0.000000, 0.000000, 0.000000, 0.211765, 0.592157, 0.756863, 0.156863, 0.000000, 0.000000, 0.211765, 0.552941, 0.600000, 0.431373, 0.039216, 0.000000, 0.000000, 0.517647, 0.607843, 0.058824, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043137, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.282353, 0.427451, 0.317647, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.098039, 0.517647, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.176471, 0.470588, 0.360784, 0.396078, 0.066667, 0.000000, 0.000000, 0.000000, 0.000000, 0.086275, 0.023529, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.054902, 0.545098, 0.607843, 0.662745, 0.000000, 0.000000, 0.000000, 0.003922, 0.019608, 0.003922, 0.580392, 0.000000, 0.000000, 0.000000, 0.094118, 0.521569, 0.670588, 0.321569, 0.000000, 0.000000, 0.247059, 0.694118, 0.556863, 0.305882, 0.000000, 0.000000, 0.000000, 0.800000, 0.525490, 0.011765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.454902, 0.392157, 0.380392, 0.478431, 0.011765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.537255, 0.109804, 0.000000, 0.000000, 0.000000, 0.000000, 0.196078, 0.796078, 0.317647, 0.000000, 0.000000, 0.000000, 0.513725, 0.831373, 0.403922, 0.000000, 0.000000, 0.000000, 0.121569, 0.768627, 0.549020, 0.011765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.117647, 0.345098, 0.388235, 0.164706, 0.000000, 0.000000, 0.000000, 0.764706, 0.537255, 0.549020, 0.905882, 0.129412, 0.000000, 0.000000, 0.000000, 0.039216, 0.070588, 0.792157, 0.282353, 0.000000, 0.000000, 0.172549, 0.929412, 0.988235, 0.988235, 0.815686, 0.000000, 0.000000, 0.121569, 0.631373, 0.560784, 0.105882, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.117647, 0.321569, 0.172549, 0.000000, 0.000000, 0.152941, 0.603922, 0.333333, 0.145098, 0.050980, 0.000000, 0.000000, 0.639216, 0.027451, 0.000000, 0.000000, 0.000000, 0.000000, 0.027451, 0.223529, 0.603922, 0.019608, 0.000000, 0.000000, 0.000000, 0.152941, 0.529412, 0.415686, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.250980, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.235294, 0.219608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.384314, 0.000000, 0.000000, 0.000000, 0.000000, 0.266667, 0.047059, 0.474510, 0.000000, 0.000000, 0.000000, 0.000000, 0.533333, 0.294118, 0.458824, 0.000000, 0.000000, 0.000000, 0.000000, 0.133333, 0.423529, 0.105882, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.247059, 0.490196, 0.321569, 0.000000, 0.000000, 0.000000, 0.000000, 0.011765, 0.054902, 0.603922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.533333, 0.160784, 0.000000, 0.000000, 0.000000, 0.000000, 0.105882, 0.568627, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.082353, 0.635294, 0.062745, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.125490, 0.070588, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031373, 0.450980, 0.800000, 0.521569, 0.000000, 0.000000, 0.050980, 0.729412, 0.309804, 0.117647, 0.650980, 0.000000, 0.000000, 0.000000, 0.011765, 0.000000, 0.498039, 0.337255, 0.000000, 0.023529, 0.517647, 0.666667, 0.862745, 0.686275, 0.200000, 0.000000, 0.168627, 0.709804, 0.643137, 0.282353, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.070588, 0.164706, 0.247059, 0.019608, 0.000000, 0.047059, 0.792157, 0.521569, 0.427451, 0.219608, 0.058824, 0.000000, 0.517647, 0.317647, 0.121569, 0.003922, 0.000000, 0.000000, 0.000000, 0.133333, 0.247059, 0.270588, 0.533333, 0.027451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.466667, 0.043137, 0.000000, 0.000000, 0.000000, 0.000000, 0.050980, 0.415686, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074510, 0.098039, 0.000000, 0.000000, 0.121569, 0.564706, 0.564706, 0.501961, 0.149020, 0.000000, 0.121569, 0.874510, 0.603922, 0.219608, 0.000000, 0.000000, 0.000000, 0.294118, 0.549020, 0.541176, 0.564706, 0.000000, 0.000000, 0.000000, 0.000000, 0.058824, 0.078431, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.211765, 0.600000, 0.180392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039216, 0.568627, 0.000000, 0.000000, 0.000000, 0.015686, 0.298039, 0.639216, 0.521569, 0.000000, 0.000000, 0.211765, 0.690196, 0.729412, 0.196078, 0.015686, 0.000000, 0.000000, 0.580392, 0.325490, 0.011765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2
